income,age,loan_amount,employment_years,credit_score,existing_debt,num_credit_lines,num_delinquencies_2yr,loan_term_months,interest_rate,home_ownership,loan_purpose,employment_type,default
126766.97,44,38731.36,8.1,675.0,4607.72,6,0,24,15.82,RENT,debt_consolidation,retired,0
85478.49,55,23429.41,5.5,606.0,10049.23,13,0,48,8.42,OWN,medical,salaried,0
66742.15,27,8628.02,11.1,679.0,9972.68,13,1,48,20.51,OWN,debt_consolidation,salaried,0
15574.89,56,28014.88,4.6,667.0,1881.68,11,1,84,20.46,OTHER,debt_consolidation,salaried,1
59583.17,51,18713.74,9.8,669.0,13903.59,7,1,48,8.96,MORTGAGE,debt_consolidation,salaried,0
29573.67,33,25816.61,1.8,804.0,12389.55,9,1,84,6.6,MORTGAGE,credit_card,salaried,0
94817.0,42,28756.13,7.3,567.0,9374.83,12,1,12,26.27,RENT,medical,unemployed,0
64542.48,69,500.0,2.6,686.0,16679.78,13,0,24,11.29,OWN,debt_consolidation,salaried,0
57045.77,37,19410.75,3.7,662.0,9601.56,19,0,12,23.02,RENT,home_improvement,self_employed,0
37908.07,148,20633.65,13.3,707.0,8737.56,11,0,84,15.29,RENT,credit_card,unemployed,0
21367.62,34,38728.98,2.2,705.0,18058.31,10,1,60,12.48,OWN,medical,self_employed,1
69880.1,58,500.0,1.1,634.0,23323.21,18,0,48,10.48,MORTGAGE,debt_consolidation,salaried,1
73780.46,28,25078.37,8.7,850.0,9207.75,8,0,48,7.66,MORTGAGE,medical,salaried,0
56695.28,44,1664.04,10.6,679.0,35663.89,4,0,48,9.88,RENT,major_purchase,salaried,0
28498.26,54,1533.73,21.4,571.0,12995.83,18,0,36,20.87,RENT,medical,salaried,1
91569.57,47,11884.56,2.9,655.0,13002.81,19,1,36,20.03,RENT,car,salaried,0
96756.93,40,27598.79,13.7,732.0,24032.1,11,0,12,22.62,OTHER,debt_consolidation,unemployed,0
,56,18009.37,9.8,645.0,30113.2,7,0,84,16.21,RENT,major_purchase,salaried,0
73398.23,58,16814.97,3.1,675.0,9003.04,9,1,24,13.67,MORTGAGE,debt_consolidation,retired,0
76171.46,49,500.0,4.3,560.0,7899.41,18,0,60,22.24,MORTGAGE,debt_consolidation,self_employed,0
12000.0,54,19209.39,9.8,640.0,4116.59,2,0,84,13.99,RENT,home_improvement,salaried,0
52644.26,56,500.0,4.5,643.0,21559.08,5,1,60,13.38,OWN,other,salaried,0
44418.43,66,6361.23,5.9,574.0,6719.22,3,0,84,17.21,MORTGAGE,car,self_employed,1
37323.89,43,3504.49,27.4,799.0,8862.52,14,0,48,9.14,RENT,debt_consolidation,salaried,0
73391.47,60,14223.7,4.3,620.0,19707.2,17,0,24,13.69,MORTGAGE,debt_consolidation,salaried,0
67146.34,33,13629.24,9.8,648.0,19110.55,10,0,36,22.71,OTHER,credit_card,retired,0
42412.0,35,12987.44,6.6,655.0,29221.24,1,0,36,15.83,OWN,debt_consolidation,salaried,0
98352.1,38,7394.77,5.7,659.0,9972.85,10,0,84,16.37,RENT,small_business,salaried,0
52693.07,51,24368.85,10.2,610.0,0.0,17,0,12,20.46,OWN,home_improvement,salaried,0
,41,19336.59,0.9,672.0,22108.57,3,0,60,13.23,RENT,other,salaried,0
50315.17,48,5392.75,0.9,751.0,17590.49,4,0,84,11.67,RENT,debt_consolidation,salaried,0
103374.89,48,16134.95,7.0,577.0,23328.44,6,0,12,27.65,OTHER,debt_consolidation,self_employed,0
48970.11,27,17771.36,3.9,685.0,25809.03,12,0,12,14.07,MORTGAGE,small_business,self_employed,0
67467.94,46,1151.13,17.4,724.0,0.0,18,1,12,27.86,RENT,car,salaried,0
13856.19,68,16455.07,2.9,751.0,24969.13,10,0,84,17.71,OTHER,small_business,salaried,1
55396.02,50,3857.59,1.2,745.0,22446.68,14,0,24,12.62,MORTGAGE,car,salaried,0
72918.1,25,10095.95,2.8,552.0,5001.85,15,0,60,26.31,OWN,credit_card,salaried,0
81876.56,44,41052.53,15.5,658.0,19644.44,17,2,24,18.82,RENT,debt_consolidation,salaried,0
43058.78,56,15323.53,5.1,633.0,24795.81,7,0,60,10.88,OTHER,medical,retired,1
63985.54,36,500.0,9.1,766.0,26873.36,0,0,48,11.48,MORTGAGE,medical,salaried,0
70395.56,45,10736.51,8.7,622.0,44925.6,17,2,60,17.93,RENT,credit_card,salaried,0
64593.22,27,500.0,13.0,787.0,34920.47,7,0,36,6.57,OWN,home_improvement,self_employed,0
50545.96,62,500.0,15.1,648.0,32543.01,10,1,12,18.32,OWN,medical,self_employed,0
90374.76,33,500.0,3.8,674.0,17983.99,9,0,36,10.04,OTHER,major_purchase,salaried,0
41947.56,52,3991.87,7.3,661.0,19736.95,0,0,36,22.76,RENT,debt_consolidation,self_employed,0
83582.39,36,18735.94,2.3,678.0,25331.46,0,0,36,31.09,OTHER,medical,salaried,0
22245.87,49,7041.09,37.8,683.0,13081.28,10,1,24,23.68,RENT,home_improvement,self_employed,0
12000.0,63,33389.44,2.1,780.0,35478.66,11,1,48,18.73,RENT,other,salaried,1
79246.05,23,500.0,9.7,734.0,4048.86,3,1,36,11.41,MORTGAGE,debt_consolidation,salaried,0
91530.81,21,500.0,3.9,733.0,0.0,14,1,84,29.33,MORTGAGE,small_business,salaried,0
52854.33,26,25527.33,1.7,780.0,14839.98,16,0,84,17.32,MORTGAGE,debt_consolidation,salaried,0
82311.2,69,500.0,7.0,670.0,18821.38,12,1,48,25.77,OWN,home_improvement,salaried,0
63618.25,28,22995.7,2.6,617.0,22628.14,15,0,60,20.85,RENT,credit_card,self_employed,0
94236.1,57,500.0,6.1,618.0,0.0,16,0,36,24.91,RENT,car,retired,0
95651.11,35,16678.62,5.0,684.0,19194.49,18,0,24,22.62,OWN,debt_consolidation,salaried,0
55691.15,60,27367.86,3.8,665.0,4354.9,2,0,12,19.64,RENT,debt_consolidation,retired,0
29040.63,38,27176.08,7.5,648.0,10444.62,16,0,60,16.58,MORTGAGE,debt_consolidation,salaried,0
69288.79,65,28936.28,9.7,731.0,14151.83,4,2,60,15.93,RENT,small_business,salaried,0
80755.52,69,500.0,18.6,621.0,19653.87,14,1,48,16.65,MORTGAGE,debt_consolidation,self_employed,0
69323.24,25,500.0,11.1,714.0,11451.16,10,0,24,27.19,RENT,home_improvement,self_employed,0
117251.71,42,1072.71,2.6,697.0,33179.77,3,0,36,15.48,RENT,credit_card,salaried,0
102926.71,53,500.0,9.1,710.0,0.0,13,0,36,20.07,RENT,home_improvement,salaried,0
60087.02,30,8596.16,4.7,685.0,7054.05,18,1,36,16.75,OWN,medical,salaried,0
35660.17,50,28885.96,2.9,664.0,8140.09,17,0,36,14.87,RENT,major_purchase,salaried,0
12000.0,29,19649.45,4.9,495.0,3972.24,8,0,36,17.98,RENT,credit_card,unemployed,1
12000.0,69,32926.43,8.5,627.0,9702.35,8,1,60,22.2,MORTGAGE,other,self_employed,1
24993.54,36,4565.78,3.5,645.0,21184.89,2,0,24,16.71,RENT,medical,salaried,0
56698.83,32,1641.49,7.6,641.0,15269.25,9,0,24,16.99,MORTGAGE,debt_consolidation,salaried,0
49329.56,35,12157.89,10.9,650.0,7405.77,1,2,24,17.92,RENT,major_purchase,salaried,0
93921.68,52,2380.33,6.5,790.0,13393.85,12,0,36,9.46,RENT,debt_consolidation,salaried,0
69554.58,38,40146.32,1.6,790.0,4538.52,7,0,84,21.75,MORTGAGE,home_improvement,salaried,0
117768.74,67,13103.18,4.5,670.0,30021.25,18,0,48,12.09,MORTGAGE,medical,salaried,0
33193.97,45,15288.65,5.3,636.0,5269.72,7,0,24,22.93,OWN,major_purchase,salaried,0
65779.19,53,17895.26,3.0,655.0,26876.07,11,1,60,13.13,OWN,home_improvement,salaried,0
70945.02,45,14147.11,0.9,728.0,18196.27,9,0,24,18.72,OWN,major_purchase,self_employed,0
58894.29,29,15450.22,7.2,615.0,22618.6,8,1,48,23.69,MORTGAGE,credit_card,salaried,0
115965.48,55,16544.43,5.8,667.0,12829.56,19,0,36,18.07,MORTGAGE,home_improvement,salaried,0
,67,25879.69,4.4,713.0,21705.98,10,1,24,15.28,OWN,small_business,salaried,0
65735.51,27,13033.23,4.1,625.0,6531.98,19,0,84,19.19,OWN,debt_consolidation,self_employed,0
36414.5,67,33904.36,4.8,850.0,0.0,10,0,84,18.99,RENT,car,self_employed,0
38461.42,66,7569.79,4.4,613.0,32719.08,10,2,12,19.75,OWN,major_purchase,salaried,1
54804.68,62,3692.8,10.1,752.0,0.0,3,1,24,6.51,OWN,major_purchase,salaried,0
66882.77,62,500.0,7.9,741.0,10059.53,7,0,48,7.9,OWN,credit_card,salaried,0
69483.99,59,2889.0,4.2,699.0,10378.67,4,0,60,28.65,RENT,debt_consolidation,retired,0
98494.56,25,26396.19,7.3,704.0,4103.65,9,0,24,14.23,MORTGAGE,debt_consolidation,salaried,0
73993.03,48,44566.4,1.4,718.0,14028.39,14,1,84,26.38,MORTGAGE,other,salaried,0
61400.46,66,1326.61,5.5,678.0,23875.78,4,0,84,19.98,RENT,credit_card,salaried,0
84305.84,24,13131.54,2.0,630.0,14505.38,8,0,60,16.55,RENT,medical,salaried,0
56987.64,63,500.0,4.8,608.0,9339.44,6,0,24,22.8,MORTGAGE,medical,salaried,0
14758.43,60,23246.97,12.4,669.0,22596.51,2,1,12,17.51,RENT,credit_card,salaried,1
60436.97,37,26731.12,5.8,687.0,25416.51,17,0,60,19.82,RENT,debt_consolidation,salaried,0
93243.39,22,13113.04,2.5,812.0,21304.78,18,1,36,18.04,RENT,car,salaried,0
62091.47,37,10838.06,2.9,737.0,14738.67,4,0,84,19.53,MORTGAGE,credit_card,salaried,0
72182.9,24,4546.93,3.4,712.0,207.11,16,0,36,20.07,RENT,credit_card,salaried,0
91939.45,26,3301.6,0.4,693.0,26449.89,2,0,12,20.19,MORTGAGE,credit_card,retired,0
105793.87,26,40487.48,1.1,592.0,32285.45,15,0,24,23.97,RENT,home_improvement,salaried,0
45326.38,55,4157.06,4.5,690.0,7060.46,10,0,48,14.97,RENT,debt_consolidation,salaried,0
71813.78,42,5493.64,1.7,654.0,19157.59,9,0,48,21.14,RENT,home_improvement,salaried,0
65400.97,66,15305.04,5.9,603.0,4995.62,18,0,24,19.49,OWN,debt_consolidation,salaried,0
76781.77,43,1153.56,16.9,,0.0,3,0,48,20.03,MORTGAGE,small_business,salaried,0
63940.48,54,16923.04,7.3,715.0,13056.07,19,0,48,11.86,MORTGAGE,medical,salaried,0
72367.26,64,500.0,3.0,609.0,10130.66,8,0,84,17.13,MORTGAGE,medical,salaried,0
40348.7,55,10842.09,11.7,782.0,13491.02,15,0,60,13.48,MORTGAGE,small_business,salaried,0
,36,11139.82,13.4,627.0,38574.75,2,0,24,8.6,OWN,credit_card,retired,0
54432.95,30,7718.52,2.1,720.0,4372.18,1,1,84,13.23,MORTGAGE,debt_consolidation,self_employed,0
56191.63,39,500.0,1.8,638.0,3665.61,3,0,60,15.99,OWN,debt_consolidation,self_employed,0
90898.5,44,18413.7,3.5,731.0,21867.39,15,0,60,13.84,RENT,debt_consolidation,salaried,0
94960.45,33,7199.22,1.2,809.0,3545.58,18,0,36,21.16,OWN,car,salaried,0
51389.53,54,37018.39,4.1,693.0,16535.0,9,1,24,18.75,OWN,medical,salaried,1
123155.77,64,20904.82,10.7,608.0,7907.26,4,0,84,17.99,MORTGAGE,credit_card,salaried,0
121119.18,32,30613.58,10.0,600.0,9221.01,4,1,84,14.93,OWN,medical,retired,0
37018.25,38,15207.27,1.5,693.0,21998.26,10,0,36,19.81,OWN,debt_consolidation,salaried,1
92467.57,30,26085.07,10.1,663.0,35210.56,11,1,60,12.59,MORTGAGE,major_purchase,self_employed,0
94971.3,44,24836.58,3.3,711.0,672.41,2,0,12,19.64,OWN,debt_consolidation,salaried,0
85975.16,38,41313.76,4.7,610.0,14879.42,4,0,60,26.02,RENT,debt_consolidation,self_employed,1
105744.6,44,37236.89,3.5,820.0,23310.41,16,1,84,17.21,MORTGAGE,credit_card,retired,0
68554.84,65,500.0,3.2,618.0,21812.66,4,0,48,21.52,RENT,home_improvement,salaried,0
43569.86,67,16310.78,0.7,850.0,0.0,0,0,36,7.63,MORTGAGE,credit_card,salaried,0
136755.51,57,952.17,1.3,672.0,25581.78,7,1,36,21.75,MORTGAGE,small_business,salaried,0
38792.18,24,42844.14,2.1,610.0,23455.56,7,0,36,16.98,RENT,home_improvement,salaried,1
56583.32,35,500.0,8.6,682.0,27786.67,8,0,12,18.48,MORTGAGE,credit_card,self_employed,0
52584.53,38,32976.35,3.1,772.0,1305.06,15,0,60,16.08,RENT,home_improvement,salaried,0
88404.64,52,39951.14,6.2,627.0,13132.83,12,0,60,12.6,MORTGAGE,credit_card,self_employed,0
45675.2,43,23753.87,2.5,696.0,22941.93,6,1,48,17.94,RENT,credit_card,unemployed,1
37054.24,21,17831.51,2.5,708.0,6462.73,5,0,24,18.85,RENT,credit_card,retired,1
41310.81,34,34864.75,5.0,593.0,2716.39,17,0,24,9.92,RENT,debt_consolidation,salaried,0
88516.78,41,17353.44,2.9,700.0,19675.11,11,1,84,23.08,RENT,small_business,salaried,0
35909.0,66,24181.8,3.3,543.0,23513.68,8,3,84,15.74,RENT,credit_card,retired,1
75183.15,66,23520.62,5.6,639.0,0.0,6,1,36,18.24,MORTGAGE,debt_consolidation,salaried,0
69897.06,50,500.0,8.9,666.0,0.0,10,0,36,27.98,MORTGAGE,debt_consolidation,salaried,0
40402.69,37,5506.33,2.6,664.0,22452.74,6,0,60,13.49,RENT,small_business,self_employed,0
91049.98,62,500.0,1.7,613.0,0.0,4,0,48,15.01,RENT,small_business,unemployed,0
43955.29,47,17228.5,0.9,617.0,25400.32,1,2,12,13.56,MORTGAGE,credit_card,salaried,1
59134.13,31,500.0,2.0,657.0,22488.17,7,1,24,15.58,MORTGAGE,debt_consolidation,self_employed,0
100518.17,38,38406.49,6.9,757.0,22605.72,7,0,36,18.32,MORTGAGE,medical,salaried,0
57121.69,31,500.0,6.3,646.0,22132.87,18,0,36,23.94,OWN,small_business,salaried,1
72627.29,50,500.0,1.3,725.0,20152.62,11,0,12,14.69,RENT,home_improvement,salaried,0
107333.59,40,27476.27,6.0,596.0,14358.7,6,0,60,13.09,OWN,debt_consolidation,salaried,0
90392.63,67,500.0,3.3,675.0,32133.28,17,0,24,13.24,MORTGAGE,other,salaried,0
103016.38,35,500.0,6.1,688.0,14327.52,3,1,48,21.49,MORTGAGE,major_purchase,salaried,0
63668.83,63,17841.4,7.9,576.0,28739.78,3,0,84,22.17,MORTGAGE,other,salaried,1
30787.04,23,38607.87,2.2,680.0,10292.31,4,0,24,5.8,MORTGAGE,small_business,retired,0
54705.12,27,42493.75,3.3,675.0,18384.61,13,0,84,22.4,MORTGAGE,debt_consolidation,self_employed,0
48920.99,66,500.0,3.3,605.0,23844.48,10,1,12,17.93,MORTGAGE,debt_consolidation,salaried,0
100159.52,42,19575.0,21.1,698.0,18406.38,2,0,84,18.25,RENT,medical,salaried,0
110585.16,30,1530.56,4.2,717.0,12633.59,17,0,36,15.53,MORTGAGE,car,salaried,0
41838.3,57,24025.16,3.3,702.0,5676.77,16,0,24,20.01,OWN,debt_consolidation,salaried,0
101559.31,26,5979.22,4.6,831.0,25671.2,17,0,36,21.49,MORTGAGE,medical,salaried,0
80519.57,61,18626.1,8.4,603.0,8770.29,2,1,36,16.9,RENT,debt_consolidation,salaried,0
71963.99,69,33033.83,13.3,653.0,0.0,10,1,24,11.7,RENT,debt_consolidation,salaried,0
52687.79,63,24821.72,17.9,641.0,12962.04,2,0,36,21.98,RENT,other,salaried,0
66983.85,23,28444.19,10.2,707.0,781.42,10,0,84,13.26,RENT,debt_consolidation,salaried,0
130930.52,61,22694.48,17.1,666.0,5595.34,6,0,36,12.4,RENT,home_improvement,self_employed,0
58962.23,40,27268.39,20.6,633.0,30055.07,15,0,36,23.38,OWN,debt_consolidation,retired,0
105417.34,55,24622.46,2.4,642.0,36435.0,10,0,84,19.65,MORTGAGE,other,salaried,0
19087.86,30,500.0,0.6,,12958.06,12,0,48,14.22,MORTGAGE,major_purchase,salaried,0
48331.36,35,9552.44,0.8,820.0,13042.23,5,0,84,15.65,RENT,credit_card,self_employed,0
59886.53,35,49141.63,5.8,640.0,6982.5,13,1,60,21.19,MORTGAGE,other,retired,0
75503.7,36,3480.97,5.9,700.0,11185.49,9,0,48,16.36,MORTGAGE,credit_card,self_employed,0
33785.67,24,28458.65,1.4,606.0,22540.22,5,0,12,18.65,RENT,debt_consolidation,salaried,0
36161.47,29,16490.31,4.2,637.0,2301.0,17,1,48,20.1,OTHER,credit_card,salaried,0
84522.41,31,34873.28,3.6,785.0,23968.96,16,0,12,20.9,MORTGAGE,car,salaried,0
63304.75,38,15010.57,1.9,677.0,4239.25,8,0,36,15.25,RENT,credit_card,salaried,0
59695.56,67,35240.55,11.3,639.0,25207.69,18,0,12,13.94,MORTGAGE,debt_consolidation,self_employed,0
76286.77,68,32195.17,2.6,699.0,12770.87,4,1,24,7.2,MORTGAGE,car,salaried,0
131073.68,66,21974.06,2.7,640.0,9477.71,10,0,36,14.96,MORTGAGE,home_improvement,salaried,0
41353.45,53,500.0,6.1,772.0,23770.6,4,0,60,16.32,OWN,debt_consolidation,salaried,0
145891.39,40,54116.52,16.1,678.0,17815.98,13,0,48,14.09,MORTGAGE,credit_card,salaried,0
43245.76,65,500.0,10.2,671.0,18329.43,7,1,12,16.59,MORTGAGE,small_business,salaried,0
56347.75,40,12437.61,19.7,712.0,17789.02,4,0,60,18.58,OTHER,debt_consolidation,salaried,0
,23,9941.37,4.8,650.0,5492.43,13,1,60,30.38,MORTGAGE,small_business,salaried,0
72697.84,25,16623.28,15.0,689.0,8195.86,19,1,60,20.28,OTHER,credit_card,salaried,0
47576.69,62,500.0,4.8,612.0,19101.79,19,0,84,21.58,MORTGAGE,credit_card,retired,0
38227.05,36,5838.87,5.3,636.0,0.0,16,0,60,20.91,RENT,other,self_employed,0
37846.36,56,14985.99,4.7,788.0,41464.56,6,1,24,6.05,MORTGAGE,small_business,salaried,0
65155.99,34,10881.28,1.5,826.0,18502.7,10,0,24,9.81,RENT,home_improvement,salaried,0
12000.0,57,500.0,11.4,658.0,19409.16,15,0,60,14.19,MORTGAGE,small_business,salaried,0
70330.3,42,7151.15,9.3,624.0,0.0,4,0,36,16.28,RENT,home_improvement,unemployed,0
105074.51,61,26240.22,2.9,741.0,0.0,11,1,84,16.0,OTHER,debt_consolidation,salaried,0
68997.22,49,1410.09,3.4,676.0,26985.3,12,0,60,22.6,RENT,car,salaried,1
66629.75,35,14587.13,0.9,613.0,0.0,1,0,24,20.46,RENT,debt_consolidation,salaried,0
47778.72,48,12812.69,8.9,700.0,12267.09,8,0,24,25.18,RENT,credit_card,salaried,0
20649.17,58,500.0,18.8,598.0,3699.78,18,0,12,15.57,MORTGAGE,debt_consolidation,retired,0
46700.29,49,500.0,1.7,810.0,9153.44,13,0,24,21.13,RENT,car,salaried,0
34390.06,33,500.0,1.8,754.0,28454.42,11,0,12,18.54,MORTGAGE,major_purchase,unemployed,0
100659.11,46,7318.11,8.1,789.0,15240.16,6,0,60,15.17,MORTGAGE,debt_consolidation,salaried,0
71434.25,45,17571.72,9.8,736.0,13331.86,5,1,48,23.04,RENT,credit_card,salaried,0
108636.04,41,5565.26,1.5,723.0,29699.66,15,1,84,17.49,RENT,other,salaried,0
60497.79,23,39244.41,3.7,722.0,6378.42,10,0,60,19.07,MORTGAGE,small_business,self_employed,0
30236.25,56,3350.92,1.8,718.0,33898.02,2,0,24,12.93,MORTGAGE,debt_consolidation,self_employed,1
42954.32,60,13408.32,3.5,653.0,2034.48,5,0,84,23.06,OWN,small_business,unemployed,0
64330.48,43,40489.83,4.2,668.0,31429.61,17,0,24,17.36,RENT,debt_consolidation,salaried,0
98436.39,22,500.0,1.9,763.0,0.0,19,0,36,18.66,OWN,home_improvement,self_employed,0
54207.52,35,10506.56,4.1,620.0,25999.57,7,0,12,22.5,MORTGAGE,small_business,salaried,0
93047.79,36,500.0,13.3,725.0,15218.51,12,1,60,13.74,MORTGAGE,home_improvement,salaried,0
19428.25,59,2268.4,18.6,726.0,12633.8,13,0,48,11.44,MORTGAGE,small_business,salaried,1
65523.2,37,18304.67,4.2,767.0,4726.03,19,0,60,7.7,OWN,debt_consolidation,salaried,0
42774.69,47,5686.25,8.6,764.0,10068.48,7,0,24,7.54,MORTGAGE,credit_card,retired,0
103778.67,55,18383.37,13.5,513.0,10976.19,12,1,12,19.25,RENT,major_purchase,salaried,0
65900.57,68,1419.83,6.4,772.0,17869.44,5,0,36,12.14,RENT,debt_consolidation,salaried,0
29280.73,31,500.0,6.9,799.0,18819.08,6,0,24,14.64,OWN,debt_consolidation,salaried,0
56249.99,46,20004.12,10.4,681.0,0.0,19,2,36,17.33,OWN,credit_card,salaried,0
19055.47,44,47025.26,3.2,665.0,9302.19,9,0,36,7.66,MORTGAGE,car,salaried,1
123713.84,51,23355.58,7.3,661.0,1325.6,1,1,36,22.4,OWN,major_purchase,salaried,0
120686.5,44,39799.95,3.8,729.0,42381.66,18,1,12,9.54,RENT,credit_card,salaried,0
119057.01,69,16203.76,0.8,633.0,852.5,19,1,60,15.05,MORTGAGE,small_business,salaried,0
,46,16731.41,2.0,621.0,32048.31,7,0,36,13.82,RENT,small_business,salaried,0
92132.14,68,23819.88,8.9,580.0,19841.53,19,1,12,20.59,RENT,debt_consolidation,salaried,0
12000.0,37,9942.83,13.2,683.0,0.0,16,0,60,17.62,OWN,small_business,self_employed,0
98721.69,40,2165.2,4.5,778.0,17863.91,10,0,48,12.1,MORTGAGE,medical,self_employed,0
91041.36,65,29517.45,3.6,639.0,13098.48,7,1,60,28.0,MORTGAGE,home_improvement,salaried,0
78493.6,64,9098.78,1.6,654.0,9128.4,14,0,48,21.33,MORTGAGE,home_improvement,self_employed,0
84504.07,55,72398.23,8.0,657.0,19102.88,19,0,60,9.16,MORTGAGE,major_purchase,retired,0
31327.2,57,500.0,3.0,630.0,24769.63,15,0,12,15.43,MORTGAGE,major_purchase,salaried,0
23720.4,32,19778.42,13.5,795.0,10961.74,1,0,60,17.74,RENT,car,salaried,0
101786.94,35,3782.77,2.3,721.0,386.83,5,1,48,23.25,MORTGAGE,medical,salaried,0
29464.19,27,500.0,3.4,670.0,9107.29,19,1,60,21.28,OWN,major_purchase,salaried,0
68655.29,45,26240.56,0.6,668.0,0.0,2,0,48,22.61,RENT,debt_consolidation,salaried,0
28188.42,40,500.0,3.1,621.0,22673.13,2,0,48,8.37,OWN,debt_consolidation,retired,1
56729.62,44,500.0,9.3,850.0,25870.73,10,1,60,8.95,RENT,medical,salaried,0
46316.02,34,15273.55,6.7,811.0,20561.05,18,0,60,13.47,RENT,home_improvement,salaried,0
96371.42,68,36002.98,5.5,662.0,11720.24,6,1,60,23.23,OWN,debt_consolidation,retired,1
85297.64,30,5086.76,8.3,744.0,36752.52,3,0,36,13.72,RENT,debt_consolidation,salaried,0
74042.37,54,500.0,6.1,608.0,25419.51,16,0,12,22.51,OWN,small_business,salaried,0
61623.01,44,886.25,7.0,709.0,50274.76,0,0,12,13.84,RENT,major_purchase,salaried,0
32379.24,32,13606.04,2.3,635.0,5811.63,18,0,12,18.43,MORTGAGE,debt_consolidation,salaried,0
18393.28,53,13144.67,8.0,739.0,5341.17,3,1,84,15.83,RENT,debt_consolidation,salaried,0
88811.97,34,49109.61,0.7,731.0,6863.3,2,1,48,24.62,RENT,debt_consolidation,self_employed,0
122950.02,31,37477.14,6.6,668.0,13179.96,14,0,48,17.57,MORTGAGE,major_purchase,salaried,0
72671.14,39,18833.36,4.7,681.0,33716.43,0,0,48,21.51,MORTGAGE,medical,salaried,0
63882.73,49,32113.64,9.7,733.0,27326.63,15,0,36,19.61,MORTGAGE,major_purchase,salaried,0
93558.72,21,12679.67,3.8,666.0,11861.57,18,0,12,13.89,OWN,credit_card,salaried,0
102891.15,32,500.0,5.3,656.0,19199.83,4,1,12,13.67,OWN,credit_card,salaried,0
74656.14,63,41663.01,4.7,660.0,4351.84,3,0,24,22.85,RENT,home_improvement,salaried,0
66574.25,33,1182.99,7.3,628.0,36752.9,1,1,48,19.06,RENT,small_business,salaried,0
51945.77,56,7289.17,6.6,560.0,14912.15,18,1,12,17.75,RENT,home_improvement,retired,1
38832.84,53,500.0,3.4,693.0,13022.86,18,0,36,13.65,RENT,home_improvement,retired,0
104075.77,22,26575.3,5.2,593.0,14139.81,9,1,12,22.59,MORTGAGE,medical,self_employed,1
67339.09,38,13144.91,4.6,635.0,4371.37,3,0,48,23.91,RENT,debt_consolidation,salaried,0
56767.62,53,27255.2,6.1,794.0,27855.12,15,0,12,19.12,RENT,car,salaried,0
69164.58,31,23287.15,8.9,616.0,287.71,0,1,24,23.92,OWN,medical,salaried,1
26391.79,44,18898.94,9.6,734.0,29112.69,13,0,48,5.98,OWN,debt_consolidation,salaried,0
26274.33,40,26595.08,5.0,535.0,16576.66,1,2,48,13.17,OWN,credit_card,salaried,1
71117.08,63,10251.23,4.9,643.0,23281.57,10,0,60,22.75,RENT,home_improvement,self_employed,1
63659.37,28,15700.81,3.9,718.0,1898.95,19,1,84,17.84,OWN,small_business,salaried,0
87020.08,58,13589.29,0.7,750.0,34133.32,14,0,24,9.72,OWN,major_purchase,self_employed,0
37985.1,40,1296.9,11.6,725.0,34479.11,16,0,24,16.27,OWN,debt_consolidation,salaried,0
12000.0,29,34404.92,6.6,669.0,10778.8,13,0,60,11.36,MORTGAGE,credit_card,salaried,1
,68,16873.28,0.7,747.0,14369.75,15,0,84,17.08,MORTGAGE,major_purchase,salaried,0
42268.37,48,500.0,4.0,663.0,13231.34,10,0,12,9.71,MORTGAGE,medical,self_employed,0
64292.01,67,500.0,5.4,803.0,0.0,0,0,60,10.26,RENT,credit_card,salaried,0
103984.79,38,14382.15,2.5,638.0,5691.55,9,0,84,18.16,MORTGAGE,debt_consolidation,self_employed,0
12000.0,35,18139.47,12.4,703.0,3175.4,6,0,24,21.46,MORTGAGE,debt_consolidation,retired,0
115762.42,40,500.0,3.9,652.0,13742.33,19,0,36,20.73,OWN,major_purchase,self_employed,0
91173.03,69,8342.77,0.8,587.0,14781.76,2,0,36,17.33,OTHER,credit_card,salaried,0
83521.63,38,20448.94,5.7,528.0,0.0,9,0,24,16.44,OWN,small_business,salaried,1
90636.56,23,14942.85,4.6,756.0,17548.11,17,0,60,16.83,RENT,home_improvement,self_employed,0
70758.93,48,24858.24,6.5,658.0,33555.61,5,1,12,23.24,RENT,debt_consolidation,salaried,1
100584.05,42,20312.94,13.3,670.0,6903.05,14,1,48,14.06,RENT,major_purchase,self_employed,0
83925.01,33,21369.39,10.6,850.0,0.0,3,0,60,16.95,MORTGAGE,credit_card,salaried,0
71092.95,47,17440.23,1.5,729.0,25983.05,10,1,60,13.51,MORTGAGE,home_improvement,salaried,0
65881.48,69,13117.05,4.0,673.0,10069.36,5,0,60,16.69,MORTGAGE,debt_consolidation,salaried,0
143643.09,42,500.0,3.1,650.0,4559.28,15,1,84,23.73,RENT,credit_card,retired,0
48151.47,69,500.0,3.9,683.0,17357.58,16,0,84,19.74,OWN,debt_consolidation,retired,0
75202.36,52,26063.06,4.4,592.0,5752.42,1,0,24,12.57,OWN,credit_card,self_employed,0
96465.0,23,9368.91,1.0,770.0,21046.14,11,0,48,10.87,RENT,credit_card,salaried,0
49754.18,42,500.0,4.8,657.0,25171.33,12,1,24,11.2,MORTGAGE,medical,salaried,0
12000.0,33,42959.08,4.3,643.0,0.0,0,0,48,9.5,RENT,credit_card,salaried,1
